DL% UL%  Dled  Uled  Xfers  Live Total     Current  Left    Speed

--  --      0     0    12    12  --:--:-- --:--:-- --:--:--     0      
 23 --  6436M     0    12    12   0:29:37  0:08:38  0:22:38 15.3M      
 23 --  6444M     0    12    12   0:30:31  0:08:38  0:23:19 14.9M      
 23 --  6452M     0    12    12   0:31:03  0:08:39  0:23:43 14.6M      
 23 --  6459M     0    12    12   0:31:22  0:08:39  0:23:57 14.5M      
 23 --  6465M     0    12    12   0:33:35  0:08:40  0:25:39 13.5M      
 23 --  6472M     0    12    12   0:34:09  0:08:40  0:26:04 13.3M      
 23 --  6478M     0    12    12   0:33:32  0:08:41  0:25:35 13.5M      
 23 --  6485M     0    12    12   0:33:36  0:08:41  0:25:38 13.5M      
 23 --  6492M     0    12    12   0:33:35  0:08:42  0:25:37 13.5M      
 23 --  6499M     0    12    12   0:33:18  0:08:42  0:25:23 13.6M      
 23 --  6506M     0    12    12   0:33:42  0:08:43  0:25:40 13.5M      
 23 --  6512M     0    12    12   0:34:13  0:08:43  0:26:04 13.3M      
 23 --  6520M     0    12    12   0:34:13  0:08:44  0:26:03 13.3M      
 23 --  6526M     0    12    12   0:33:47  0:08:44  0:25:43 13.4M      
 23 --  6533M     0    12    12   0:33:58  0:08:45  0:25:51 13.4M      
 23 --  6540M     0    12    12   0:33:47  0:08:45  0:25:42 13.4M      
 23 --  6547M     0    12    12   0:33:15  0:08:46  0:25:17 13.7M      
 23 --  6554M     0    12    12   0:33:19  0:08:46  0:25:20 13.6M      
 23 --  6560M     0    12    12   0:33:39  0:08:47  0:25:34 13.5M      
 24 --  6567M     0    12    12   0:33:41  0:08:47  0:25:36 13.5M      
 24 --  6574M     0    12    12   0:33:23  0:08:48  0:25:21 13.6M      
 24 --  6581M     0    12    12   0:33:29  0:08:48  0:25:25 13.6M      
 24 --  6589M     0    12    12   0:33:09  0:08:49  0:25:09 13.7M      
 24 --  6596M     0    12    12   0:33:08  0:08:50  0:25:08 13.7M      
 24 --  6603M     0    12    12   0:32:56  0:08:50  0:24:59 13.8M      
 24 --  6611M     0    12    12   0:32:57  0:08:51  0:24:59 13.8M      
 24 --  6619M     0    12    12   0:31:46  0:08:51  0:24:04 14.3M      
 24 --  6627M     0    12    12   0:31:20  0:08:52  0:23:44 14.5M      
 24 --  6631M     0    12    12   0:32:27  0:08:52  0:24:35 14.0M      
 24 --  6640M     0    12    12   0:31:41  0:08:53  0:23:59 14.3M      
 24 --  6647M     0    12    12   0:31:34  0:08:53  0:23:53 14.4M      
 24 --  6654M     0    12    12   0:31:45  0:08:54  0:24:01 14.3M      
 24 --  6662M     0    12    12   0:31:12  0:08:54  0:23:36 14.6M      
 24 --  6669M     0    12    12   0:31:08  0:08:55  0:23:32 14.6M      
 24 --  6677M     0    12    12   0:31:27  0:08:55  0:23:46 14.4M      
 24 --  6684M     0    12    12   0:32:12  0:08:56  0:24:20 14.1M      
 24 --  6690M     0    12    12   0:32:29  0:08:56  0:24:32 14.0M      
 24 --  6697M     0    12    12   0:31:22  0:08:57  0:23:40 14.5M      
 24 --  6704M     0    12    12   0:32:26  0:08:57  0:24:29 14.0M      
 24 --  6712M     0    12    12   0:32:03  0:08:58  0:24:11 14.2M      
 24 --  6719M     0    12    12   0:31:45  0:08:58  0:23:56 14.3M      
 24 --  6725M     0    12    12   0:32:37  0:08:59  0:24:35 13.9M      
 24 --  6732M     0    12    12   0:32:50  0:08:59  0:24:45 13.8M      
 24 --  6740M     0    12    12   0:32:38  0:09:00  0:24:35 13.9M      
 24 --  6747M     0    12    12   0:32:48  0:09:00  0:24:42 13.8M      
 24 --  6755M     0    12    12   0:32:15  0:09:01  0:24:17 14.1M      
 24 --  6763M     0    12    12   0:31:40  0:09:01  0:23:50 14.3M      
 24 --  6769M     0    12    12   0:31:43  0:09:02  0:23:52 14.3M      
 24 --  6776M     0    12    12   0:32:16  0:09:02  0:24:16 14.1M      
 24 --  6783M     0    12    12   0:32:34  0:09:03  0:24:29 13.9M      
 24 --  6789M     0    12    12   0:32:43  0:09:03  0:24:36 13.9M      
 24 --  6797M     0    12    12   0:31:55  0:09:04  0:23:59 14.2M      
 24 --  6804M     0    12    12   0:32:09  0:09:04  0:24:09 14.1M      
 24 --  6811M     0    12    12   0:32:13  0:09:05  0:24:11 14.1M      
 24 --  6818M     0    12    12   0:32:18  0:09:05  0:24:15 14.1M      
 24 --  6826M     0    12    12   0:32:53  0:09:06  0:24:40 13.8M      
 24 --  6833M     0    12    12   0:32:09  0:09:06  0:24:06 14.1M      
 25 --  6842M     0    12    12   0:31:15  0:09:07  0:23:25 14.5M      
 25 --  6850M     0    12    12   0:30:35  0:09:07  0:22:55 14.8M      
 25 --  6859M     0    12    12   0:29:33  0:09:08  0:22:08 15.4M      
 25 --  6866M     0    12    12   0:29:59  0:09:08  0:22:27 15.1M      
 25 --  6875M     0    12    12   0:29:14  0:09:09  0:21:53 15.5M      
 25 --  6884M     0    12    12   0:28:30  0:09:09  0:21:20 15.9M      
 25 --  6893M     0    12    12   0:27:56  0:09:10  0:20:53 16.3M      
 25 --  6900M     0    12    12   0:27:42  0:09:10  0:20:42 16.4M      
 25 --  6909M     0    12    12   0:27:25  0:09:11  0:20:29 16.6M      
 25 --  6917M     0    12    12   0:27:41  0:09:11  0:20:41 16.4M      
 25 --  6926M     0    12    12   0:27:22  0:09:12  0:20:26 16.6M      
 25 --  6934M     0    12    12   0:27:29  0:09:12  0:20:30 16.5M      
 25 --  6944M     0    12    12   0:26:31  0:09:13  0:19:47 17.1M      
 25 --  6953M     0    12    12   0:26:31  0:09:13  0:19:46 17.1M      
 25 --  6962M     0    12    12   0:26:17  0:09:14  0:19:36 17.3M      
 25 --  6972M     0    12    12   0:26:04  0:09:14  0:19:25 17.4M      
 25 --  6982M     0    12    12   0:25:19  0:09:15  0:18:51 17.9M      
 25 --  6992M     0    12    12   0:24:49  0:09:15  0:18:28 18.3M      
 25 --  7003M     0    12    12   0:23:46  0:09:16  0:17:41 19.1M      
 25 --  7016M     0    12    12   0:22:49  0:09:16  0:16:58 19.9M      
 25 --  7028M     0    12    12   0:21:58  0:09:17  0:16:19 20.7M      
 25 --  7041M     0    12    12   0:21:14  0:09:17  0:15:46 21.4M      
 25 --  7052M     0    12    12   0:20:46  0:09:18  0:15:24 21.9M      
 25 --  7062M     0    12    12   0:20:41  0:09:18  0:15:20 22.0M      
 25 --  7074M     0    12    12   0:20:11  0:09:19  0:14:58 22.5M      
 25 --  7084M     0    12    12   0:20:05  0:09:19  0:14:53 22.6M      
 25 --  7094M     0    12    12   0:20:14  0:09:20  0:14:59 22.5M      
 25 --  7101M     0    12    12   0:21:10  0:09:20  0:15:40 21.5M      
 26 --  7110M     0    12    12   0:21:59  0:09:21  0:16:16 20.7M      
 26 --  7118M     0    12    12   0:22:54  0:09:21  0:16:56 19.8M      
 26 --  7127M     0    12    12   0:24:04  0:09:22  0:17:48 18.9M      
 26 --  7137M     0    12    12   0:24:27  0:09:22  0:18:04 18.6M      
 26 --  7145M     0    12    12   0:24:52  0:09:23  0:18:22 18.3M      
 26 --  7153M     0    12    12   0:26:06  0:09:23  0:19:16 17.4M      
 26 --  7162M     0    12    12   0:26:46  0:09:24  0:19:45 17.0M      
 26 --  7169M     0    12    12   0:27:34  0:09:24  0:20:20 16.5M      
 26 --  7180M     0    12    12   0:26:26  0:09:25  0:19:29 17.2M      
 26 --  7188M     0    12    12   0:26:38  0:09:25  0:19:37 17.1M      
 26 --  7196M     0    12    12   0:26:38  0:09:26  0:19:37 17.1M      
 26 --  7207M     0    12    12   0:26:55  0:09:26  0:19:49 16.9M      
 26 --  7214M     0    12    12   0:27:58  0:09:27  0:20:35 16.2M      
 26 --  7220M     0    12    12   0:28:49  0:09:28  0:21:12 15.8M      
 26 --  7225M     0    12    12   0:30:03  0:09:28  0:22:06 15.1M      
 26 --  7231M     0    12    12   0:31:14  0:09:29  0:22:58 14.5M      
 26 --  7236M     0    12    12   0:32:13  0:09:29  0:23:41 14.1M      
 26 --  7241M     0    12    12   0:34:55  0:09:30  0:25:40 13.0M      
 26 --  7247M     0    12    12   0:36:51  0:09:30  0:27:05 12.3M      
 26 --  7252M     0    12    12   0:38:48  0:09:31  0:28:31 11.7M      
 26 --  7257M     0    12    12   0:41:10  0:09:31  0:30:14 11.0M      
 26 --  7263M     0    12    12   0:41:48  0:09:32  0:30:42 10.8M      
 26 --  7269M     0    12    12   0:42:06  0:09:32  0:30:54 10.8M      
 26 --  7275M     0    12    12   0:41:14  0:09:33  0:30:15 11.0M      
 26 --  7282M     0    12    12   0:40:49  0:09:33  0:29:56 11.1M      
 26 --  7287M     0    12    12   0:40:29  0:09:34  0:29:41 11.2M      
 26 --  7293M     0    12    12   0:39:57  0:09:34  0:29:17 11.4M      
 26 --  7298M     0    12    12   0:40:06  0:09:35  0:29:24 11.3M      
 26 --  7304M     0    12    12   0:39:32  0:09:35  0:28:58 11.5M      
 26 --  7310M     0    12    12   0:39:31  0:09:36  0:28:57 11.5M      
 26 --  7316M     0    12    12   0:39:33  0:09:36  0:28:58 11.5M      
 26 --  7322M     0    12    12   0:39:08  0:09:37  0:28:39 11.6M      
 26 --  7328M     0    12    12   0:38:57  0:09:37  0:28:31 11.6M      
 26 --  7335M     0    12    12   0:38:25  0:09:38  0:28:06 11.8M      
 26 --  7343M     0    12    12   0:37:06  0:09:38  0:27:08 12.2M      
 26 --  7351M     0    12    12   0:35:56  0:09:39  0:26:16 12.6M      
 26 --  7358M     0    12    12   0:34:20  0:09:39  0:25:06 13.2M      
 26 --  7368M     0    12    12   0:32:09  0:09:40  0:23:29 14.1M      
 26 --  7377M     0    12    12   0:30:43  0:09:40  0:22:25 14.8M      
 27 --  7386M     0    12    12   0:29:25  0:09:41  0:21:28 15.4M      
 27 --  7395M     0    12    12   0:28:24  0:09:41  0:20:43 16.0M      
 27 --  7405M     0    12    12   0:26:59  0:09:42  0:19:40 16.8M      
 27 --  7416M     0    12    12   0:25:44  0:09:42  0:18:45 17.7M      
 27 --  7427M     0    12    12   0:24:31  0:09:43  0:17:51 18.5M      
 27 --  7440M     0    12    12   0:23:11  0:09:43  0:16:53 19.6M      
 27 --  7451M     0    12    12   0:22:17  0:09:44  0:16:12 20.4M      
 27 --  7463M     0    12    12   0:21:49  0:09:44  0:15:51 20.8M      
 27 --  7472M     0    12    12   0:21:49  0:09:45  0:15:51 20.8M      
 27 --  7479M     0    12    12   0:22:20  0:09:45  0:16:14 20.3M      
 27 --  7484M     0    12    12   0:23:19  0:09:46  0:16:56 19.5M      
 27 --  7488M     0    12    12   0:25:00  0:09:46  0:18:09 18.2M      
 27 --  7492M     0    12    12   0:27:13  0:09:47  0:19:45 16.7M      
 27 --  7497M     0    12    12   0:29:42  0:09:47  0:21:33 15.3M      
 27 --  7503M     0    12    12   0:32:59  0:09:48  0:23:56 13.8M      
 27 --  7511M     0    12    12   0:34:42  0:09:48  0:25:10 13.1M      
 27 --  7521M     0    12    12   0:35:52  0:09:49  0:26:00 12.7M      
 27 --  7534M     0    12    12   0:33:24  0:09:49  0:24:12 13.6M      
 27 --  7545M     0    12    12   0:31:27  0:09:50  0:22:46 14.4M      
 27 --  7558M     0    12    12   0:27:57  0:09:50  0:20:13 16.2M      
 27 --  7567M     0    12    12   0:26:11  0:09:51  0:18:56 17.4M      
 27 --  7577M     0    12    12   0:24:31  0:09:51  0:17:43 18.5M      
 27 --  7588M     0    12    12   0:22:55  0:09:52  0:16:34 19.8M      
 27 --  7596M     0    12    12   0:22:06  0:09:52  0:15:57 20.6M      
 27 --  7606M     0    12    12   0:21:51  0:09:53  0:15:46 20.8M      
 27 --  7615M     0    12    12   0:22:05  0:09:53  0:15:56 20.6M      
 27 --  7624M     0    12    12   0:23:01  0:09:54  0:16:36 19.7M      
 27 --  7634M     0    12    12   0:23:15  0:09:54  0:16:45 19.5M      
 27 --  7641M     0    12    12   0:24:50  0:09:55  0:17:53 18.3M      
 27 --  7650M     0    12    12   0:24:56  0:09:55  0:17:58 18.2M      
 28 --  7659M     0    12    12   0:25:08  0:09:56  0:18:06 18.1M      
 28 --  7668M     0    12    12   0:25:43  0:09:56  0:18:30 17.7M      
 28 --  7676M     0    12    12   0:25:50  0:09:57  0:18:35 17.6M      
 28 --  7686M     0    12    12   0:25:48  0:09:57  0:18:32 17.6M      
 28 --  7694M     0    12    12   0:26:05  0:09:58  0:18:45 17.4M      
 28 --  7701M     0    12    12   0:26:40  0:09:58  0:19:09 17.0M      
 28 --  7709M     0    12    12   0:27:16  0:09:59  0:19:35 16.7M      
 28 --  7717M     0    12    12   0:27:29  0:09:59  0:19:43 16.5M      
 28 --  7725M     0    12    12   0:27:39  0:10:00  0:19:50 16.4M      
 28 --  7733M     0    12    12   0:27:51  0:10:00  0:19:58 16.3M      
 28 --  7740M     0    12    12   0:28:28  0:10:01  0:20:24 16.0M      
 28 --  7748M     0    12    12   0:28:58  0:10:01  0:20:46 15.7M      
 28 --  7755M     0    12    12   0:30:03  0:10:02  0:21:32 15.1M      
 28 --  7763M     0    12    12   0:29:56  0:10:02  0:21:26 15.2M      
 28 --  7770M     0    12    12   0:30:06  0:10:03  0:21:32 15.1M      
 28 --  7779M     0    12    12   0:29:40  0:10:03  0:21:13 15.3M      
 28 --  7787M     0    12    12   0:29:18  0:10:04  0:20:57 15.5M      
 28 --  7796M     0    12    12   0:29:07  0:10:04  0:20:49 15.6M      
 28 --  7806M     0    12    12   0:28:31  0:10:05  0:20:23 15.9M      
 28 --  7816M     0    12    12   0:27:37  0:10:05  0:19:43 16.5M      
 28 --  7825M     0    12    12   0:26:42  0:10:06  0:19:03 17.0M      
 28 --  7836M     0    12    12   0:25:35  0:10:06  0:18:15 17.8M      
 28 --  7846M     0    12    12   0:24:59  0:10:07  0:17:49 18.2M      
 28 --  7857M     0    12    12   0:23:47  0:10:07  0:16:56 19.1M      
 28 --  7868M     0    12    12   0:23:19  0:10:08  0:16:36 19.5M      
 28 --  7880M     0    12    12   0:22:19  0:10:08  0:15:53 20.4M      
 28 --  7891M     0    12    12   0:21:45  0:10:09  0:15:28 20.9M      
 28 --  7902M     0    12    12   0:21:25  0:10:09  0:15:13 21.2M      
 28 --  7914M     0    12    12   0:20:54  0:10:10  0:14:51 21.7M      
 28 --  7925M     0    12    12   0:20:34  0:10:10  0:14:36 22.1M      
 29 --  7938M     0    12    12   0:20:08  0:10:11  0:14:17 22.6M      
 29 --  7950M     0    12    12   0:19:39  0:10:11  0:13:56 23.1M      
 29 --  7962M     0    12    12   0:19:40  0:10:12  0:13:56 23.1M      
 29 --  7972M     0    12    12   0:19:43  0:10:12  0:13:58 23.1M      
 29 --  7982M     0    12    12   0:20:07  0:10:13  0:14:15 22.6M      
 29 --  7992M     0    12    12   0:20:21  0:10:13  0:14:24 22.3M      
 29 --  8001M     0    12    12   0:20:52  0:10:14  0:14:46 21.8M      
 29 --  8010M     0    12    12   0:21:40  0:10:14  0:15:19 21.0M      
 29 --  8018M     0    12    12   0:22:26  0:10:15  0:15:51 20.3M      
 29 --  8026M     0    12    12   0:23:24  0:10:15  0:16:32 19.4M      
 29 --  8034M     0    12    12   0:24:52  0:10:16  0:17:34 18.3M      
 29 --  8042M     0    12    12   0:25:52  0:10:16  0:18:16 17.6M      
 29 --  8050M     0    12    12   0:26:47  0:10:17  0:18:54 17.0M      
 29 --  8057M     0    12    12   0:27:34  0:10:17  0:19:27 16.5M      
 29 --  8065M     0    12    12   0:28:36  0:10:18  0:20:10 15.9M      
 29 --  8074M     0    12    12   0:28:22  0:10:18  0:20:00 16.0M      
 29 --  8082M     0    12    12   0:28:35  0:10:19  0:20:08 15.9M      
 29 --  8092M     0    12    12   0:27:44  0:10:19  0:19:31 16.4M      
 29 --  8101M     0    12    12   0:27:35  0:10:20  0:19:24 16.5M      
 29 --  8110M     0    12    12   0:26:55  0:10:20  0:18:55 16.9M      
 29 --  8119M     0    12    12   0:26:41  0:10:21  0:18:46 17.0M      
 29 --  8128M     0    12    12   0:26:11  0:10:22  0:18:24 17.3M      
 29 --  8138M     0    12    12   0:25:35  0:10:22  0:17:58 17.8M      
 29 --  8147M     0    12    12   0:25:09  0:10:23  0:17:39 18.1M      
 29 --  8156M     0    12    12   0:25:07  0:10:23  0:17:37 18.1M      
 29 --  8166M     0    12    12   0:24:33  0:10:24  0:17:13 18.5M      
 29 --  8177M     0    12    12   0:24:31  0:10:24  0:17:11 18.5M      
 29 --  8188M     0    12    12   0:23:58  0:10:25  0:16:47 19.0M      
 29 --  8198M     0    12    12   0:23:44  0:10:25  0:16:37 19.1M      
 30 --  8206M     0    12    12   0:23:47  0:10:26  0:16:39 19.1M      
 30 --  8213M     0    12    12   0:24:32  0:10:26  0:17:10 18.5M      
 30 --  8221M     0    12    12   0:24:54  0:10:27  0:17:25 18.2M      
 30 --  8229M     0    12    12   0:25:19  0:10:27  0:17:42 17.9M      
 30 --  8236M     0    12    12   0:25:51  0:10:28  0:18:04 17.6M      
 30 --  8244M     0    12    12   0:26:33  0:10:28  0:18:32 17.1M      
 30 --  8252M     0    12    12   0:27:20  0:10:29  0:19:05 16.6M      
 30 --  8260M     0    12    12   0:28:31  0:10:29  0:19:54 15.9M      
 30 --  8268M     0    12    12   0:29:40  0:10:30  0:20:41 15.3M      
 30 --  8276M     0    12    12   0:29:55  0:10:30  0:20:52 15.2M      
 30 --  8284M     0    12    12   0:29:07  0:10:31  0:20:18 15.6M      
 30 --  8293M     0    12    12   0:28:50  0:10:31  0:20:05 15.8M      
 30 --  8302M     0    12    12   0:28:22  0:10:32  0:19:45 16.0M      
 30 --  8311M     0    12    12   0:27:55  0:10:32  0:19:26 16.3M      
 30 --  8319M     0    12    12   0:27:43  0:10:33  0:19:17 16.4M      
 30 --  8328M     0    12    12   0:27:30  0:10:33  0:19:08 16.5M      
 30 --  8336M     0    12    12   0:27:20  0:10:34  0:19:00 16.6M      
 30 --  8345M     0    12    12   0:26:49  0:10:34  0:18:37 16.9M      
 30 --  8353M     0    12    12   0:26:46  0:10:35  0:18:35 17.0M      
 30 --  8362M     0    12    12   0:26:29  0:10:35  0:18:23 17.2M      
 30 --  8371M     0    12    12   0:26:36  0:10:36  0:18:27 17.1M      
 30 --  8380M     0    12    12   0:26:22  0:10:36  0:18:17 17.2M      
 30 --  8390M     0    12    12   0:26:12  0:10:37  0:18:09 17.3M      
 30 --  8400M     0    12    12   0:25:38  0:10:37  0:17:46 17.7M      
 30 --  8411M     0    12    12   0:24:54  0:10:38  0:17:14 18.3M      
 30 --  8422M     0    12    12   0:24:08  0:10:38  0:16:42 18.8M      
 30 --  8431M     0    12    12   0:23:57  0:10:39  0:16:33 19.0M      
 30 --  8442M     0    12    12   0:23:15  0:10:39  0:16:04 19.5M      
 30 --  8453M     0    12    12   0:22:50  0:10:40  0:15:46 19.9M      
 30 --  8462M     0    12    12   0:22:43  0:10:40  0:15:41 20.0M      
 30 --  8473M     0    12    12   0:22:26  0:10:41  0:15:28 20.3M      
 31 --  8481M     0    12    12   0:22:40  0:10:41  0:15:38 20.1M      
 31 --  8491M     0    12    12   0:22:53  0:10:42  0:15:47 19.9M      
 31 --  8502M     0    12    12   0:22:43  0:10:42  0:15:39 20.0M      
 31 --  8512M     0    12    12   0:23:05  0:10:43  0:15:54 19.7M      
 31 --  8522M     0    12    12   0:23:02  0:10:43  0:15:51 19.7M      
 31 --  8531M     0    12    12   0:23:24  0:10:44  0:16:06 19.4M      
 31 --  8541M     0    12    12   0:23:39  0:10:44  0:16:16 19.2M      
 31 --  8551M     0    12    12   0:23:28  0:10:45  0:16:07 19.4M      
 31 --  8560M     0    12    12   0:23:41  0:10:45  0:16:16 19.2M      
 31 --  8569M     0    12    12   0:23:32  0:10:46  0:16:10 19.3M      
 31 --  8578M     0    12    12   0:23:33  0:10:46  0:16:09 19.3M      
 31 --  8588M     0    12    12   0:24:14  0:10:47  0:16:37 18.7M      
 31 --  8594M     0    12    12   0:25:00  0:10:47  0:17:08 18.2M      
 31 --  8602M     0    12    12   0:25:36  0:10:48  0:17:33 17.7M      
 31 --  8611M     0    12    12   0:25:43  0:10:48  0:17:37 17.7M      
 31 --  8620M     0    12    12   0:26:07  0:10:49  0:17:53 17.4M      
 31 --  8625M     0    12    12   0:27:33  0:10:49  0:18:51 16.5M      
 31 --  8634M     0    12    12   0:28:07  0:10:50  0:19:14 16.1M      
 31 --  8640M     0    12    12   0:29:14  0:10:50  0:19:59 15.5M      
 31 --  8647M     0    12    12   0:30:15  0:10:51  0:20:41 15.0M      
 31 --  8654M     0    12    12   0:31:15  0:10:51  0:21:21 14.5M      
 31 --  8662M     0    12    12   0:30:38  0:10:52  0:20:55 14.8M      
 31 --  8669M     0    12    12   0:30:58  0:10:52  0:21:08 14.7M      
 31 --  8676M     0    12    12   0:31:54  0:10:53  0:21:46 14.2M      
